price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,house_age,is_renovated,years_since_ren,sqft_ratio,zipcode
1285000.0,4.0,2.5,3240,10800,1.0,0,0,3,2260,980,Seattle,69,0,0,0.29997222479400054,98105
537000.0,3.0,2.5,1550,12920,2.0,0,0,5,1550,0,Kirkland,16,0,0,0.1199597554368857,98033
335000.0,4.0,2.0,1480,3132,1.0,0,0,5,740,740,Seattle,105,0,0,0.4723906798595595,98108
840000.0,4.0,2.75,3040,2800,2.0,0,0,3,2100,940,Seattle,109,1,1,1.085326669046769,98102
224000.0,3.0,1.5,1560,7300,1.0,0,0,4,1040,520,Auburn,51,0,0,0.2136693603615943,98001
395000.0,3.0,2.5,2250,3757,2.0,0,0,3,2250,0,Renton,9,0,0,0.5987227248536455,98059
450000.0,3.0,1.0,1100,4600,1.0,0,0,3,1100,0,Seattle,98,1,6,0.23907846120408607,98116
681000.0,3.0,1.0,1700,6356,1.5,0,0,3,1700,0,Seattle,108,1,32,0.26742173981437783,98118
898000.0,5.0,1.5,2680,28014,1.0,0,0,4,1450,1230,Bellevue,52,0,0,0.09566303765839729,98004
370000.0,3.0,1.0,800,2296,1.0,0,0,4,800,0,Seattle,107,0,0,0.348280365694384,98103
429000.0,2.0,1.75,1350,6315,1.0,0,0,3,1350,0,Redmond,10,0,0,0.21374287523749208,98053
150000.0,3.0,1.0,820,7680,1.5,0,0,3,820,0,Seattle,105,1,9,0.10675693269105585,98106
555000.0,3.0,2.5,3160,4270,2.0,0,0,3,2650,510,Bothell,9,0,0,0.739873565909623,98011
326000.0,3.0,2.75,1720,28000,1.0,0,0,4,1720,0,Renton,57,1,43,0.06142637762937038,98058
225000.0,3.0,2.5,1680,6755,2.0,0,0,3,1680,0,Auburn,21,0,0,0.24866785079928952,98092
245100.0,3.0,1.75,1300,7958,1.0,0,0,3,1300,0,Auburn,19,0,0,0.1633371026510868,98092
665000.0,3.0,2.5,2190,10370,2.0,0,0,3,2190,0,Sammamish,28,1,15,0.21116575065085333,98074
535000.0,3.0,2.5,1720,4006,2.0,0,0,3,1720,0,Issaquah,21,0,0,0.42924881457449465,98029
305000.0,3.0,1.0,1160,11776,1.0,0,0,3,1160,0,Woodinville,47,1,18,0.09849707056126349,98077
999000.0,7.0,4.0,3150,34830,1.0,0,0,3,3150,0,Bellevue,58,1,10,0.09043667996899314,98007
215000.0,3.0,1.75,1210,8075,1.0,0,0,4,1210,0,Pacific,32,0,0,0.14982664685487865,98047
432500.0,3.0,1.75,1980,5100,1.0,0,0,3,1270,710,Seattle,50,1,22,0.3881591844736326,98103
655000.0,4.0,2.5,2990,5669,2.0,0,0,3,2990,0,Sammamish,12,0,0,0.527336860670194,98074
266200.0,3.0,1.5,1430,9600,1.0,0,0,4,1430,0,Renton,49,0,0,0.1489428184564108,98059
244615.0,3.0,2.5,2060,4030,2.0,0,0,3,2060,0,Kent,16,0,0,0.5110394443066236,98032
460000.0,4.0,3.0,2230,52983,2.0,0,0,3,2230,0,Kent,24,0,0,0.0420881775630379,98030
370000.0,4.0,2.5,3090,18645,2.0,0,0,3,3090,0,Federal Way,20,0,0,0.1657191891022203,98023
465000.0,6.0,3.25,4250,23326,1.0,0,3,3,2150,2100,Federal Way,48,1,4,0.18219230934110686,98003
1175000.0,3.0,2.5,1970,23180,1.0,1,4,3,1100,870,Seattle,78,1,17,0.08498339157068288,98136
189000.0,2.0,2.0,1700,3171,1.0,0,0,5,850,850,Auburn,88,0,0,0.5359394703656999,98002
820000.0,3.0,2.5,2510,5503,2.0,0,2,3,2510,0,Seattle,20,0,0,0.45603197674418605,98136
968000.0,6.0,2.75,3610,17580,1.0,0,4,5,2070,1540,Sammamish,56,0,0,0.20533530515897844,98075
1400000.0,4.0,3.25,2980,7000,2.0,0,3,3,2140,840,Seattle,115,1,1,0.4256534780745608,98144
438750.0,3.0,1.75,1610,6480,1.0,0,0,4,1610,0,Seattle,68,1,27,0.24841845394229287,98125
1210000.0,4.0,2.75,3650,6982,2.0,0,2,4,2530,1120,Seattle,64,1,12,0.5226979808105399,98115
600000.0,4.0,2.0,2510,38141,1.0,0,0,3,2510,0,Kirkland,55,1,3,0.06580672224844004,98034
589000.0,3.0,1.0,1110,6000,1.5,0,0,5,1110,0,Seattle,83,1,13,0.1849691718046992,98199
590000.0,3.0,2.0,1650,6150,2.0,0,0,4,1650,0,Seattle,89,1,22,0.2682490651926516,98116
479900.0,3.0,2.0,1980,12150,1.0,0,0,3,1980,0,Kent,21,0,0,0.16294955147724466,98042
210000.0,2.0,1.5,880,1157,2.0,0,0,3,880,0,Seattle,8,0,0,0.7599309153713298,98126
745000.0,3.0,1.75,1490,9800,1.0,0,0,4,1140,350,Beaux Arts Village,68,1,27,0.15202530354045504,98004
840500.0,3.0,2.0,2520,5400,1.5,0,0,4,1410,1110,Seattle,109,1,25,0.4665802629142751,98119
420000.0,3.0,1.75,1820,22320,1.0,0,0,3,1250,570,Redmond,38,1,11,0.081537565521258,98053
565000.0,7.0,4.5,4140,9066,1.0,0,0,3,2070,2070,Seattle,37,0,0,0.45660086026249036,98125
840000.0,4.0,2.5,3420,8405,2.0,0,0,3,3420,0,Sammamish,15,0,0,0.4068522483940043,98074
681716.0,4.0,2.5,3150,7277,2.0,0,0,3,3150,0,Renton,9,0,0,0.43281121187139326,98056
600000.0,3.0,1.75,1580,7416,1.0,0,0,3,1150,430,Bellevue,48,1,4,0.2130241337467979,98005
380000.0,3.0,2.0,1660,8281,1.0,0,0,3,1660,0,Seattle,66,1,17,0.20043467761410289,98136
168500.0,3.0,1.0,1100,10125,1.0,0,0,3,1100,0,Covington,46,1,5,0.10863124629666206,98042
355000.0,2.0,1.0,1270,3200,1.0,0,0,4,960,310,Seattle,95,0,0,0.39675101530771634,98103
277000.0,4.0,1.0,1450,6250,1.0,0,0,3,990,460,Seattle,51,1,15,0.23196288593824987,98146
236000.0,4.0,2.25,1830,9485,1.0,0,0,4,1200,630,Federal Way,26,0,0,0.19291587602783047,98023
270000.0,3.0,1.75,1300,4127,1.0,0,0,4,650,650,Seattle,97,1,62,0.31492248062015504,98106
700000.0,2.0,1.75,2320,5500,1.5,0,2,3,1720,600,Seattle,90,1,15,0.4217415015451736,98144
425000.0,4.0,2.75,1680,9545,1.0,0,0,4,1080,600,Kenmore,36,0,0,0.1759899434318039,98028
635000.0,3.0,2.5,2300,5500,1.5,0,0,4,2000,300,Seattle,94,0,0,0.41810579894564626,98144
510250.0,3.0,1.75,1400,4000,1.0,0,0,3,870,530,Seattle,64,1,21,0.34991252186953264,98117
960000.0,4.0,2.25,2410,4560,2.0,0,2,5,1800,610,Seattle,86,0,0,0.5283928962946722,98117
254000.0,3.0,2.0,1480,7480,1.0,0,0,4,1480,0,Maple Valley,23,0,0,0.19783451410239272,98038
299000.0,3.0,1.0,1390,9624,1.5,0,0,4,1390,0,Shoreline,61,1,36,0.1444155844155844,98155
175000.0,2.0,1.0,830,2699,1.0,0,0,3,830,0,Maple Valley,19,0,0,0.3074074074074074,98038
157500.0,2.0,1.0,740,9003,1.0,0,0,3,740,0,Kent,66,1,17,0.08218569524655708,98031
580000.0,5.0,2.0,1940,6000,1.0,0,0,5,970,970,Seattle,70,0,0,0.32327945342442926,98115
124740.0,3.0,1.0,1340,15600,1.0,0,0,4,1340,0,Kent,37,1,15,0.08589193000448689,98042
1970000.0,8.0,3.5,4440,6480,2.0,0,3,5,3140,1300,Seattle,56,0,0,0.6850794630458262,98112
285000.0,2.0,1.0,800,6240,1.0,0,0,3,800,0,Seattle,61,1,10,0.12818458580355713,98125
242000.0,3.0,1.75,1310,9645,1.0,0,0,3,1310,0,SeaTac,36,1,1,0.1358075886377773,98198
840000.0,4.0,1.75,2330,4000,2.0,0,0,5,1300,1030,Seattle,91,1,59,0.5823544113971507,98105
474800.0,2.0,3.25,1400,1243,3.0,0,0,3,1400,0,Seattle,15,0,0,1.1254019292604502,98103
490000.0,4.0,2.5,2360,4367,2.0,0,0,3,2360,0,Woodinville,12,0,0,0.5402930402930403,98072
465000.0,3.0,2.25,1840,5752,2.0,0,0,3,1840,0,Kirkland,12,0,0,0.31983313054058754,98034
515000.0,4.0,2.5,2680,7178,2.0,0,0,3,2680,0,Snoqualmie,11,1,12,0.3733110461067001,98065
430000.0,3.0,3.75,3890,7140,1.0,0,2,3,2390,1500,Seattle,72,1,8,0.5447416328245344,98178
253400.0,3.0,2.0,1400,8640,1.0,0,0,5,1400,0,Federal Way,47,0,0,0.16201828492072676,98003
355000.0,3.0,2.5,2400,9701,1.0,0,0,3,2400,0,Federal Way,25,1,6,0.24737167594310452,98023
740000.0,4.0,2.25,2920,46355,2.0,0,0,4,2920,0,Fall City,17,0,0,0.06299076710673915,98024
186950.0,2.0,2.0,1390,1302,2.0,0,0,3,1390,0,Federal Way,29,0,0,1.066768994627782,98003
306000.0,3.0,2.5,1680,11193,2.0,0,0,3,1680,0,Renton,31,0,0,0.15008040021440058,98058
510000.0,4.0,1.5,2040,8800,1.0,0,0,4,1020,1020,Bellevue,54,1,14,0.23179184183615498,98007
345000.0,2.0,1.0,1080,4000,1.0,0,0,3,1080,0,Seattle,75,1,19,0.2699325168707823,98117
875000.0,3.0,2.75,2280,4280,1.0,0,0,5,1280,1000,Seattle,98,0,0,0.5325858444288718,98103
700000.0,4.0,3.5,4490,5099,2.0,0,0,3,3390,1100,Snoqualmie,9,0,0,0.8803921568627451,98065
1400000.0,4.0,3.25,4700,9160,1.0,0,4,3,2520,2180,Seattle,10,0,0,0.5130444274642506,98116
499950.0,4.0,2.5,2798,4473,2.0,0,0,3,2798,0,Renton,3,1,103,0.6253911488600805,98055
739000.0,3.0,2.5,2810,5400,2.0,0,0,3,2810,0,Redmond,10,0,0,0.5202740233290132,98052
363000.0,4.0,2.5,3753,7204,2.0,0,0,3,3336,417,Federal Way,7,0,0,0.5208882720333102,98023
782000.0,4.0,3.5,3910,8095,2.0,0,0,3,3130,780,Issaquah,8,0,0,0.48295454545454547,98029
325000.0,2.0,2.5,1050,1609,2.0,0,0,3,1050,0,Seattle,10,0,0,0.6521739130434783,98144
485000.0,4.0,1.0,1600,4300,1.5,0,0,4,1600,0,Seattle,99,0,0,0.372006510113927,98103
452000.0,4.0,2.25,2590,10002,1.0,0,0,4,1340,1250,Kenmore,47,0,0,0.25892232330300907,98028
264950.0,4.0,2.25,1720,9753,1.0,0,0,4,1120,600,Federal Way,37,1,15,0.17633791265122,98023
472000.0,6.0,2.5,4410,14034,1.0,0,2,4,2350,2060,Federal Way,50,0,0,0.314214463840399,98003
267500.0,3.0,1.75,1590,11914,1.0,0,2,3,1090,500,SeaTac,58,1,15,0.13344523709609735,98188
565000.0,4.0,2.5,2440,22594,2.0,0,0,3,2440,0,Redmond,19,0,0,0.1079884930294313,98053
535000.0,3.0,2.5,1360,1016,3.0,0,0,3,1310,50,Seattle,12,0,0,1.337266470009833,98115
389000.0,2.0,1.0,910,7000,1.0,0,0,3,910,0,Seattle,63,1,7,0.12998143122411085,98115
400000.0,4.0,1.5,1390,7200,1.0,0,0,3,1140,250,Seattle,50,1,22,0.19302874600749895,98133
264000.0,3.0,1.5,1470,14821,1.0,0,0,4,1470,0,Kent,57,1,43,0.09917689920388612,98042
690000.0,4.0,2.5,2920,9904,2.0,0,0,4,2920,0,Issaquah,25,0,0,0.2948006057546694,98029
412000.0,3.0,1.75,1950,52256,1.0,0,0,4,1950,0,Kent,30,0,0,0.037315574946897065,98042
695000.0,3.0,2.5,2390,4555,2.0,0,0,3,2390,0,Sammamish,9,0,0,0.5245829675153644,98074
246500.0,3.0,1.5,1270,11600,1.0,0,0,4,1270,0,Kent,51,0,0,0.10947332126540815,98031
230000.0,2.0,1.0,950,7560,1.0,0,0,3,950,0,Renton,57,1,11,0.1256447559846581,98058
302000.0,2.0,1.0,900,423838,1.0,0,2,5,900,0,Enumclaw,90,0,0,0.0021234478186292435,98022
820000.0,4.0,2.25,2280,6660,1.5,0,2,3,1960,320,Seattle,75,1,31,0.3422909473052094,98119
145000.0,3.0,1.0,1010,5490,1.0,0,0,3,1010,0,SeaTac,61,1,10,0.18393735203059552,98168
436500.0,2.0,1.0,1260,5000,1.0,0,0,3,1040,220,Seattle,64,1,21,0.2519496100779844,98117
2453500.0,4.0,3.5,4730,13586,1.5,0,0,5,4270,460,Seattle,80,0,0,0.3481268859939648,98112
672000.0,3.0,2.5,2620,21587,2.0,0,0,3,2620,0,Redmond,23,0,0,0.12136372058551047,98053
680000.0,3.0,2.25,2330,4000,1.5,0,2,5,1520,810,Seattle,88,0,0,0.5823544113971507,98115
750500.0,5.0,3.0,2170,2440,1.5,0,0,4,1450,720,Seattle,104,1,49,0.8889799262597297,98105
550000.0,5.0,2.0,2450,9488,1.0,0,0,4,1240,1210,Seattle,115,1,60,0.25819369796606595,98133
266500.0,4.0,1.75,1880,7632,1.0,0,0,4,1180,700,Federal Way,37,1,15,0.24629896502030657,98023
619000.0,4.0,2.0,2300,3400,1.5,0,0,5,1550,750,Seattle,100,0,0,0.6762716847985887,98117
405000.0,3.0,2.0,1240,14404,1.0,0,0,3,1240,0,Redmond,27,1,15,0.08608122179798681,98053
300000.0,2.0,1.0,820,3844,1.0,0,0,4,820,0,Seattle,99,0,0,0.21326397919375814,98133
231000.0,4.0,2.0,1530,6375,2.0,0,0,3,1530,0,Renton,73,1,32,0.23996235884567127,98058
790000.0,5.0,3.25,2900,12160,1.0,0,0,4,1890,1010,Bellevue,48,0,0,0.23846723131321437,98005
400000.0,4.0,2.75,1240,3867,1.0,0,0,3,800,440,Seattle,28,1,15,0.32057911065149947,98125
950000.0,4.0,3.5,4140,13392,2.0,0,0,3,4140,0,Newcastle,15,0,0,0.3091167027551706,98059
450000.0,4.0,2.0,2240,7725,1.0,0,0,5,1120,1120,Seattle,59,0,0,0.28993010613512815,98106
595000.0,3.0,2.0,1480,5000,1.0,0,0,4,750,730,Seattle,87,0,0,0.2959408118376325,98117
332000.0,3.0,2.25,2270,8876,1.0,0,0,3,1380,890,Renton,38,1,11,0.255717021516278,98058
155000.0,3.0,1.0,1250,6250,1.0,0,0,2,1030,220,Seattle,66,0,0,0.19996800511918092,98108
400000.0,5.0,2.0,1930,9747,1.0,0,0,4,1020,910,Kenmore,53,0,0,0.19798933114485023,98028
349000.0,4.0,1.75,1700,7800,1.0,0,0,5,1120,580,Renton,34,0,0,0.21792077938725804,98059
529000.0,3.0,1.0,1590,6420,1.0,0,0,3,1590,0,Seattle,71,0,0,0.24762498053262733,98136
405000.0,5.0,1.75,1880,10000,1.0,0,0,3,960,920,Kirkland,52,1,7,0.18798120187981202,98034
635200.0,4.0,1.75,1640,4240,1.0,0,0,5,920,720,Seattle,94,0,0,0.3867012497052582,98117
540000.0,3.0,1.5,2600,5085,1.0,0,0,4,1400,1200,Seattle,75,1,14,0.5112072355485647,98126
402000.0,2.0,1.0,710,1173,2.0,0,0,4,710,0,Seattle,72,0,0,0.6047700170357752,98102
3100000.0,6.0,4.25,6980,15682,3.0,0,4,4,5330,1650,Mercer Island,16,0,0,0.4450679079257795,98040
329932.0,3.0,1.5,1460,5040,1.0,0,0,3,1100,360,Seattle,44,0,0,0.28962507439000196,98133
300000.0,3.0,2.5,2080,9827,2.0,0,0,3,2080,0,Federal Way,26,0,0,0.21164021164021163,98023
525000.0,5.0,2.5,2630,9216,2.0,0,0,3,2630,0,Duvall,12,0,0,0.2853423022675491,98019
2750000.0,4.0,3.25,4430,21000,2.0,0,0,3,4430,0,Medina,63,1,8,0.21094233607923432,98039
602500.0,4.0,2.5,2760,6850,2.0,0,0,3,2760,0,Newcastle,16,0,0,0.40286089621953,98056
400000.0,4.0,2.0,1670,12056,1.0,0,0,3,1670,0,Kenmore,60,1,10,0.13850875010367422,98028
445000.0,4.0,1.75,1990,4725,1.5,0,0,4,1190,800,Seattle,71,0,0,0.4210749047820567,98126
525000.0,3.0,3.0,2600,5238,1.5,0,3,3,1890,710,Des Moines,26,0,0,0.49627791563275436,98198
395000.0,2.0,1.0,1320,1824,1.5,0,0,4,1320,0,Seattle,106,1,26,0.7232876712328767,98144
510000.0,3.0,1.5,2240,3800,2.0,0,0,3,1370,870,Seattle,86,0,0,0.5893186003683242,98115
723000.0,4.0,2.25,1960,8680,1.0,0,0,4,1290,670,Bellevue,56,0,0,0.22578044004146988,98004
503000.0,3.0,2.0,2590,108900,2.0,0,0,3,1980,610,Maple Valley,27,1,15,0.023783069025996088,98038
672500.0,4.0,2.75,2620,6707,2.0,0,0,3,2620,0,Sammamish,15,0,0,0.3905784138342278,98075
860000.0,3.0,2.5,2770,9136,2.0,0,0,3,2770,0,Bellevue,24,0,0,0.3031629637736675,98006
475300.0,3.0,1.0,2110,10005,1.0,0,0,5,1110,1000,Kirkland,91,1,59,0.21087347591445132,98033
295000.0,4.0,2.5,2290,4539,2.0,0,0,3,2290,0,Renton,14,0,0,0.5044052863436124,98058
1425000.0,4.0,4.25,4960,6000,2.5,0,0,3,3680,1280,Seattle,106,1,12,0.8265289118480253,98109
250000.0,2.0,1.0,1110,26051,1.0,0,0,3,1110,0,SeaTac,64,1,21,0.0426070935052971,98168
658000.0,4.0,2.75,3310,6166,2.0,0,0,3,3310,0,Snoqualmie,7,0,0,0.5367277444462462,98065
83000.0,2.0,1.0,900,8580,1.0,0,0,3,900,0,Tukwila,97,0,0,0.1048828807831255,98168
685000.0,3.0,1.75,1940,7313,1.0,0,1,4,1440,500,Seattle,55,1,14,0.26524473612250477,98136
210000.0,3.0,1.75,1590,7617,2.0,0,0,3,1590,0,Des Moines,29,0,0,0.20871619847729062,98198
650880.0,3.0,2.5,2930,6050,2.0,0,0,3,2930,0,Snoqualmie,7,0,0,0.48421748471327053,98065
350000.0,4.0,2.5,2040,22653,2.0,0,0,3,2040,0,Seattle,4,0,0,0.09005032223889821,98168
305000.0,2.0,2.25,1000,905,3.0,0,0,3,1000,0,Seattle,9,0,0,1.1037527593818985,98117
645000.0,3.0,3.25,1730,1229,2.0,0,2,3,1320,410,Seattle,7,0,0,1.4065040650406504,98119
385000.0,3.0,1.0,1220,4800,1.0,0,0,3,1220,0,Seattle,114,0,0,0.2541137263070194,98122
860000.0,3.0,2.25,3060,12095,2.0,0,0,3,3060,0,Bellevue,32,1,6,0.25297619047619047,98006
395000.0,4.0,2.5,2910,5000,2.0,0,0,3,2910,0,Covington,13,0,0,0.5818836232753449,98042
260000.0,3.0,1.75,1050,5850,1.0,0,0,3,1050,0,Burien,35,0,0,0.1794565031618527,98166
196440.0,3.0,2.0,1560,7352,1.0,0,0,3,1560,0,Algona,23,0,0,0.21215830273357814,98001
425000.0,3.0,1.75,1680,3000,1.0,0,2,4,840,840,Seattle,115,1,44,0.5598133955348217,98103
2400000.0,4.0,3.25,4140,20734,1.0,0,1,3,3300,840,Clyde Hill,38,1,10,0.19966240655895828,98004
369000.0,3.0,2.0,1550,8509,1.0,0,0,3,1150,400,Seattle,56,1,26,0.18213866039952997,98106
1385000.0,6.0,2.75,5700,20000,1.0,0,4,4,2850,2850,Bellevue,38,0,0,0.2849857507124644,98006
349900.0,3.0,2.5,2200,7278,2.0,0,0,3,2200,0,Renton,25,1,6,0.3022393185877181,98058
650000.0,2.0,2.5,1740,2500,2.0,0,2,3,1210,530,Seattle,21,0,0,0.6957217113154738,98112
299950.0,3.0,1.0,1210,9525,1.0,0,0,3,1210,0,Seattle,60,1,10,0.12702078521939955,98106
625000.0,4.0,3.25,4240,25639,2.0,0,3,3,3550,690,Federal Way,26,0,0,0.16536661466458658,98023
190000.0,3.0,2.25,1590,11745,1.0,0,0,3,1090,500,Auburn,37,0,0,0.13536523071683979,98001
715000.0,4.0,1.75,3420,7200,1.0,0,3,5,1770,1650,Seattle,68,0,0,0.47493403693931396,98125
659000.0,4.0,2.5,3190,11375,1.0,0,0,5,2210,980,Seattle,69,0,0,0.28041490857946555,98125
490000.0,3.0,1.75,1920,5405,1.0,0,2,4,960,960,Seattle,68,1,27,0.3551609322974473,98126
415000.0,2.0,1.75,1340,4664,1.0,0,0,3,1340,0,Redmond,11,1,12,0.2872454448017149,98053
750000.0,3.0,1.75,1700,8400,1.0,0,0,3,1460,240,Seattle,68,1,3,0.20235686227830021,98199
700000.0,4.0,2.5,2310,3570,1.5,0,0,3,1490,820,Seattle,88,1,1,0.6468776253150378,98103
425000.0,3.0,1.75,1510,44000,1.0,0,0,3,1240,270,North Bend,26,0,0,0.034317401877230064,98045
642000.0,3.0,2.5,2670,10082,1.0,0,0,3,2670,0,Sammamish,28,1,15,0.2648021422195775,98074
655000.0,4.0,2.25,2060,8470,1.0,0,0,3,1440,620,Bellevue,32,1,6,0.24318262306693425,98006
1365000.0,3.0,2.5,2090,6000,1.5,0,0,4,2090,0,Seattle,87,0,0,0.3482752874520913,98105
458000.0,5.0,2.5,3090,23265,1.0,0,0,3,2990,100,Bothell,58,1,15,0.1328118284191524,98011
330000.0,2.0,2.5,1240,1546,2.0,0,0,3,1240,0,Seattle,8,0,0,0.8015513897866839,98108
384950.0,3.0,2.5,1860,3690,2.0,0,0,3,1860,0,Kenmore,15,0,0,0.5039284746681116,98028
560000.0,3.0,1.5,2000,7350,1.0,0,0,3,2000,0,Seattle,62,0,0,0.2720718269623181,98177
950000.0,4.0,1.75,2500,92347,1.0,0,0,4,1500,1000,Mercer Island,45,0,0,0.027071512106380213,98040
465000.0,4.0,2.25,1820,20349,1.0,0,0,5,1340,480,Woodinville,38,0,0,0.08943488943488943,98072
425000.0,3.0,2.25,1820,8058,1.0,0,0,3,1260,560,Kirkland,41,0,0,0.22583447077801216,98034
315000.0,3.0,2.0,1060,5750,1.0,0,0,3,1060,0,Seattle,34,1,2,0.18431577117023126,98126
530000.0,3.0,2.5,1950,9906,2.0,0,0,3,1950,0,Sammamish,27,1,15,0.1968305238720097,98074
399000.0,2.0,1.0,940,4800,1.0,0,0,4,940,0,Seattle,104,1,60,0.19579254322016246,98116
168000.0,2.0,1.5,1220,3568,1.5,0,0,4,1220,0,Des Moines,39,1,23,0.3418324460633231,98198
1886700.0,5.0,3.5,4180,17935,2.0,0,0,3,4180,0,Bellevue,11,1,12,0.2330508474576271,98004
374000.0,3.0,1.0,1200,9800,1.0,0,0,4,1200,0,Woodinville,44,0,0,0.12243648607284971,98072
740000.0,5.0,3.75,3990,18897,2.0,0,0,3,3090,900,Seattle,78,1,5,0.2111334532754789,98125
280000.0,2.0,1.0,1880,7560,1.0,0,0,3,940,940,Seattle,96,1,14,0.24864435921174446,98126
322000.0,4.0,2.5,2280,7200,2.0,0,0,3,2280,0,Kent,21,0,0,0.316622691292876,98030
459900.0,3.0,1.75,2580,11000,1.0,0,0,4,1290,1290,Bellevue,64,1,16,0.23452413416962095,98006
750000.0,4.0,2.75,2600,4674,1.0,0,0,3,1560,1040,Seattle,39,0,0,0.5561497326203209,98115
1256500.0,4.0,2.5,3150,13700,2.0,0,0,4,3150,0,Mercer Island,49,0,0,0.22991022553098314,98040
3710000.0,4.0,3.5,5550,28078,2.0,0,2,4,3350,2200,Medina,15,0,0,0.19765661170269597,98039
427000.0,5.0,2.75,2220,4000,1.0,0,0,3,1230,990,Seattle,42,1,2,0.5548612846788303,98144
800000.0,2.0,2.25,1730,31491,2.0,1,2,4,1730,0,Vashon,68,1,27,0.05493458656166646,98070
735000.0,4.0,3.0,2840,4120,1.5,0,0,4,2060,780,Seattle,84,0,0,0.6891531181752002,98118
642000.0,4.0,2.5,2560,8780,2.0,0,0,3,2560,0,Issaquah,23,0,0,0.29153854914018906,98029
240000.0,3.0,2.0,1330,6000,1.0,0,0,4,630,700,Seattle,115,1,44,0.22162972837860356,98108
645500.0,2.0,1.0,1890,5202,1.5,0,0,4,1890,0,Seattle,106,1,26,0.3632519700172977,98117
840000.0,7.0,4.5,4290,37607,1.5,0,0,5,4290,0,Issaquah,33,0,0,0.11407147415443522,98027
475000.0,2.0,2.0,1540,54450,2.0,0,0,3,1540,0,Redmond,32,1,6,0.028282308864850968,98053
568000.0,4.0,2.0,2340,50233,1.0,0,0,4,1170,1170,Sammamish,49,0,0,0.04658199625751483,98075
325000.0,3.0,1.75,2180,10230,1.0,0,0,4,1090,1090,Seattle,54,1,14,0.213077900498485,98118
825500.0,3.0,2.5,2780,11964,2.0,0,0,3,2780,0,Kirkland,6,0,0,0.2323443376514835,98034
499431.0,4.0,2.75,2620,6019,2.0,0,0,3,2620,0,North Bend,2,1,92,0.43521594684385384,98045
919204.0,4.0,3.5,3760,5000,2.0,0,0,3,2860,900,Seattle,1,0,0,0.7518496300739852,98117
545000.0,4.0,2.5,2720,4738,2.0,0,0,3,2720,0,Snoqualmie,3,1,103,0.5739607512133361,98065
660000.0,3.0,2.25,2675,40910,2.0,0,0,3,2675,0,Sammamish,31,0,0,0.06538583754980323,98075
538888.0,5.0,2.75,2080,13189,2.0,0,0,3,2080,0,Sammamish,28,1,15,0.15769522365428354,98074
693000.0,3.0,2.5,2460,12028,2.0,0,0,3,2460,0,Redmond,19,0,0,0.20450577770388229,98052
289950.0,3.0,2.5,1960,3480,2.0,0,0,3,1960,0,Renton,11,1,12,0.5630565929330652,98056
587000.0,4.0,2.5,2550,6256,2.0,0,0,3,2550,0,Woodinville,23,0,0,0.40754355122263064,98072
615000.0,3.0,2.25,1760,1146,3.0,0,0,3,1760,0,Seattle,1,0,0,1.5344376634699215,98122
459000.0,3.0,1.75,1620,7330,1.0,0,0,4,1090,530,Kirkland,41,0,0,0.2209794025371709,98034
243000.0,3.0,1.75,1790,12000,1.0,0,0,3,1040,750,Des Moines,55,1,3,0.14915423714690443,98198
1505000.0,4.0,3.5,3480,7232,2.0,0,0,3,2580,900,Seattle,89,1,5,0.4811281625881377,98144
660000.0,4.0,1.75,2780,9900,2.0,0,0,4,2780,0,Sammamish,37,1,15,0.2807797192202808,98074
1595000.0,5.0,3.0,3640,8239,2.0,0,3,3,2540,1100,Bellevue,33,0,0,0.441747572815534,98008
250000.0,1.0,1.0,750,4000,1.0,0,0,3,750,0,Seattle,97,0,0,0.18745313671582103,98136
315000.0,3.0,1.0,960,6634,1.0,0,0,3,960,0,Seattle,63,1,7,0.14468726450640543,98125
404000.0,3.0,1.5,2030,8880,1.0,0,0,3,1330,700,Seattle,52,1,7,0.2285778628532823,98108
559900.0,3.0,2.75,2930,5569,1.0,0,0,3,1860,1070,Woodinville,11,1,12,0.526032315978456,98072
285000.0,2.0,2.5,1380,1073,2.0,0,0,3,1140,240,Seattle,4,0,0,1.2849162011173185,98126
500000.0,3.0,2.0,1720,5525,1.0,0,2,5,960,760,Seattle,74,0,0,0.3112558812884546,98108
380000.0,2.0,1.0,1210,4800,1.0,0,0,3,1060,150,Seattle,65,1,10,0.2520308269110602,98108
469000.0,3.0,1.0,950,4250,1.5,0,0,5,950,0,Seattle,67,1,30,0.22347682898141613,98122
405000.0,2.0,1.75,1710,4234,2.0,0,0,3,1330,380,Seattle,95,1,36,0.4037780401416765,98136
439900.0,2.0,2.0,1410,12282,1.5,0,0,5,1410,0,Preston,106,1,27,0.11479280306114141,98050
525000.0,4.0,2.5,2910,7631,2.0,0,2,3,2910,0,Maple Valley,9,0,0,0.3812893081761006,98038
580000.0,4.0,2.5,2220,7064,2.0,0,0,3,2220,0,Issaquah,27,1,15,0.31422505307855625,98029
1250000.0,5.0,3.25,3160,13238,2.0,0,0,5,3160,0,Mercer Island,43,0,0,0.23868872271319586,98040
275000.0,3.0,2.0,1380,4500,1.0,0,0,3,1380,0,Maple Valley,7,0,0,0.3065985336591868,98038
629000.0,3.0,2.0,1760,5000,1.0,0,0,5,960,800,Seattle,95,0,0,0.35192961407718454,98199
